,id,year_month,value_kwh mean,value_kwh std,value_kwh min,value_kwh max,demand_change_kwh mean,demand_change_kwh std,demand_change_kwh max,demand_change_kwh smooth_max,demand_change_kwh max_savgol,demand_change_kwh min,demand_change_kwh smooth_min,demand_change_kwh min_savgol
9370,746b794b9424a48af620bf038187a38f,2023-11,0.038799,0.055460,0.002,0.668,-0.000127,0.076237,0.631,0.24380,0.364943,-0.635,-0.31160,-0.419029
9371,746b794b9424a48af620bf038187a38f,2023-12,0.040003,0.056454,0.003,0.729,0.000018,0.075302,0.683,0.27720,0.485629,-0.661,-0.31120,-0.462686
9372,748be2bd3f947dd5480f4142abca2edb,2023-01,0.552499,0.681277,0.123,5.349,0.000077,0.588640,3.915,2.46480,3.553714,-3.801,-2.54940,-3.874543
9373,748be2bd3f947dd5480f4142abca2edb,2023-02,0.600592,0.694317,0.129,4.710,0.000009,0.670163,3.987,2.43720,3.771771,-4.251,-2.67420,-3.903343
9374,748be2bd3f947dd5480f4142abca2edb,2023-03,0.622954,0.739969,0.132,5.619,0.000049,0.686731,4.371,2.55960,3.617571,-3.867,-2.27700,-3.360171
9375,748be2bd3f947dd5480f4142abca2edb,2023-04,0.548520,0.719744,0.132,5.133,-0.000020,0.657508,4.224,3.0078,3.903086,-3.996,-2.3028,-3.577800
9376,748be2bd3f947dd5480f4142abca2edb,2023-05,0.616117,0.795397,0.129,5.784,0.000014,0.680149,4.605,2.9328,4.446943,-3.408,-1.8786,-2.811343
9377,748be2bd3f947dd5480f4142abca2edb,2023-06,0.530378,0.675105,0.138,6.273,-0.000267,0.692764,6.021,4.3788,5.804657,-5.985,-4.1640,-5.503286
9378,748be2bd3f947dd5480f4142abca2edb,2023-07,0.453153,0.635119,0.132,6.915,0.000001,0.638568,5.685,2.8590,4.340143,-3.975,-2.4186,-3.893314
9379,748be2bd3f947dd5480f4142abca2edb,2023-08,0.442849,0.575872,0.132,5.283,0.000044,0.523495,4.032,1.9164,3.284400,-3.696,-2.0712,-3.330343
9380,748be2bd3f947dd5480f4142abca2edb,2023-09,0.580120,0.777370,0.132,6.198,-0.000339,0.745981,4.656,2.9436,4.573457,-5.532,-3.7014,-4.876286
9381,748be2bd3f947dd5480f4142abca2edb,2023-10,0.604838,0.729658,0.132,5.133,0.000041,0.685925,4.623,2.7624,4.746429,-4.389,-2.6112,-4.103057
9382,748be2bd3f947dd5480f4142abca2edb,2023-11,0.569861,0.689408,0.129,4.896,0.000020,0.686375,4.272,2.9556,4.189029,-4.170,-2.6580,-4.082657
9383,748be2bd3f947dd5480f4142abca2edb,2023-12,0.571479,0.762781,0.120,6.705,-0.000075,0.683893,4.581,2.8176,4.123457,-4.554,-2.8218,-4.458257
9384,75366ab805d6d8d162c3d54cc312f155,2023-01,0.253942,0.201800,0.000,1.670,0.000263,0.250538,1.230,0.6804,1.016343,-1.256,-0.5834,-1.035800
9385,75366ab805d6d8d162c3d54cc312f155,2023-02,0.185071,0.189814,0.000,1.581,0.000275,0.250145,1.188,0.6966,1.019829,-0.972,-0.7604,-0.987257
9386,75366ab805d6d8d162c3d54cc312f155,2023-03,0.140059,0.175171,0.000,1.356,-0.000148,0.227173,1.190,0.7232,1.208771,-1.188,-0.6154,-1.212857
9387,75366ab805d6d8d162c3d54cc312f155,2023-04,0.096224,0.134811,0.000,1.210,-0.000031,0.178682,1.005,0.5342,0.816429,-1.159,-0.6292,-0.951743
9388,75366ab805d6d8d162c3d54cc312f155,2023-05,0.051368,0.077463,0.000,1.102,-0.000010,0.093308,1.100,0.3394,0.676657,-1.102,-0.3482,-0.655171
9389,75366ab805d6d8d162c3d54cc312f155,2023-06,0.030787,0.044574,0.000,0.576,-0.000006,0.041529,0.507,0.2130,0.338314,-0.500,-0.1706,-0.270200
9390,75366ab805d6d8d162c3d54cc312f155,2023-07,0.032639,0.039780,0.000,0.670,-0.000010,0.040478,0.609,0.2234,0.381857,-0.494,-0.2286,-0.312286
9391,75366ab805d6d8d162c3d54cc312f155,2023-08,0.034556,0.048179,0.000,0.609,-0.000002,0.049523,0.597,0.2382,0.398743,-0.533,-0.1906,-0.348629
9392,75366ab805d6d8d162c3d54cc312f155,2023-09,0.041693,0.046118,0.000,0.544,0.000066,0.049364,0.540,0.2264,0.407571,-0.422,-0.1800,-0.306400
9393,75366ab805d6d8d162c3d54cc312f155,2023-10,0.068706,0.090061,0.000,1.317,0.000146,0.112932,1.310,0.4388,0.781657,-1.303,-0.4832,-0.782657
9394,75366ab805d6d8d162c3d54cc312f155,2023-11,0.181810,0.178260,0.000,1.114,0.000207,0.241117,1.015,0.7036,1.021257,-0.822,-0.4858,-0.825857
9395,75366ab805d6d8d162c3d54cc312f155,2023-12,0.253869,0.204000,0.000,1.366,-0.000088,0.272602,1.353,0.5544,1.045714,-1.112,-0.6440,-1.024714
9396,756229a5aa360bcf39d72478dd36deae,2023-01,0.101931,0.099422,0.012,0.789,0.000043,0.121417,0.718,0.4046,0.629886,-0.727,-0.4062,-0.560086
9397,756229a5aa360bcf39d72478dd36deae,2023-02,0.098388,0.098709,0.013,0.881,-0.000013,0.119655,0.833,0.4106,0.748743,-0.760,-0.4070,-0.739257
9398,756229a5aa360bcf39d72478dd36deae,2023-03,0.105816,0.108140,0.013,1.120,0.000073,0.127339,0.907,0.4250,0.937000,-1.038,-0.5046,-0.994457
9399,756229a5aa360bcf39d72478dd36deae,2023-04,0.076944,0.086840,0.011,0.800,-0.000155,0.105525,0.752,0.3746,0.606057,-0.683,-0.4266,-0.598343
9400,756229a5aa360bcf39d72478dd36deae,2023-05,0.083354,0.093987,0.012,0.810,1.478495e-04,0.119785,0.765,0.4242,0.713971,-0.741,-0.3788,-0.732086
9401,756229a5aa360bcf39d72478dd36deae,2023-06,0.083725,0.098827,0.012,1.055,-1.041667e-05,0.117399,1.005,0.5556,0.929743,-0.760,-0.4564,-0.699914
9402,756229a5aa360bcf39d72478dd36deae,2023-07,0.090448,0.112894,0.018,1.294,4.138621e-19,0.137753,1.217,0.6490,1.055429,-1.180,-0.5898,-1.054943
9403,756229a5aa360bcf39d72478dd36deae,2023-08,0.091016,0.113531,0.012,0.926,1.068548e-04,0.130947,0.868,0.3854,0.693000,-0.879,-0.4164,-0.720371
9404,756229a5aa360bcf39d72478dd36deae,2023-09,0.096901,0.115024,0.017,1.128,-1.305556e-04,0.148121,1.062,0.5018,0.864943,-0.945,-0.4306,-0.808200
9405,756229a5aa360bcf39d72478dd36deae,2023-10,0.089705,0.113268,0.015,1.089,1.176075e-05,0.130003,0.943,0.5992,0.913057,-0.964,-0.5238,-0.887371
9406,756229a5aa360bcf39d72478dd36deae,2023-11,0.115961,0.115610,0.015,1.051,4.513889e-05,0.138865,0.749,0.3694,0.613914,-0.771,-0.4380,-0.601057
9407,756229a5aa360bcf39d72478dd36deae,2023-12,0.119526,0.123988,0.014,1.115,2.026210e-04,0.153371,0.980,0.6398,0.985229,-0.995,-0.5886,-0.944943
9408,756f17f84355af91ab55c79259b60d32,2023-01,0.066948,0.153298,0.000,0.970,6.720430e-07,0.186516,0.970,0.6108,0.867229,-0.827,-0.6230,-0.767686
9409,756f17f84355af91ab55c79259b60d32,2023-02,0.061525,0.149220,0.000,0.984,-2.027530e-04,0.185525,0.981,0.4230,0.764429,-0.964,-0.5065,-0.783114
9410,756f17f84355af91ab55c79259b60d32,2023-03,0.068395,0.153828,0.000,0.819,-3.538306e-04,0.201167,0.814,0.4908,0.718943,-0.760,-0.4902,-0.633314
9411,756f17f84355af91ab55c79259b60d32,2023-04,0.081573,0.162119,0.000,1.061,3.020833e-05,0.208948,1.039,0.5594,0.920629,-1.033,-0.6174,-0.914800
9412,756f17f84355af91ab55c79259b60d32,2023-05,0.073537,0.144481,0.001,1.036,4.368280e-06,0.178726,1.018,0.6398,0.906371,-0.703,-0.4820,-0.605686
9413,756f17f84355af91ab55c79259b60d32,2023-06,0.059677,0.136963,0.000,0.979,2.083333e-06,0.174853,0.972,0.5556,0.858029,-0.885,-0.5552,-0.859200
9414,756f17f84355af91ab55c79259b60d32,2023-07,0.039723,0.120678,0.000,0.649,5.342742e-05,0.155724,0.591,0.4176,0.637200,-0.578,-0.5190,-0.603371
9415,756f17f84355af91ab55c79259b60d32,2023-08,0.048593,0.127114,0.000,0.676,7.493280e-05,0.161569,0.670,0.4158,0.583571,-0.532,-0.4156,-0.601686
9416,756f17f84355af91ab55c79259b60d32,2023-09,0.074323,0.154113,0.000,0.809,3.621528e-04,0.184301,0.723,0.4948,0.666114,-0.750,-0.4624,-0.630371
9417,756f17f84355af91ab55c79259b60d32,2023-10,0.066604,0.148961,0.000,1.023,6.787634e-04,0.172904,1.018,0.5366,0.891171,-0.651,-0.4990,-0.641971
9418,756f17f84355af91ab55c79259b60d32,2023-11,0.086973,0.176266,0.000,0.977,1.534722e-04,0.183946,0.908,0.5575,0.864029,-0.878,-0.4900,-0.708343
9419,756f17f84355af91ab55c79259b60d32,2023-12,0.089155,0.175767,0.000,1.062,1.219512e-05,0.176586,0.966,0.5284,0.780829,-0.949,-0.4070,-0.575686
9420,75c28395e3c1adc267ae47b89839fa1d,2023-01,0.086310,0.127652,0.010,1.040,-2.016129e-04,0.133645,0.870,0.5480,0.778000,-0.870,-0.5160,-0.786000
9421,75c28395e3c1adc267ae47b89839fa1d,2023-02,0.091406,0.127431,0.010,1.020,1.116071e-05,0.134319,0.900,0.5500,0.841714,-0.740,-0.5220,-0.700571
9422,75c28395e3c1adc267ae47b89839fa1d,2023-03,0.087137,0.129682,0.010,1.210,6.720430e-06,0.140344,1.080,0.7060,1.072286,-0.910,-0.5680,-0.819143
9423,75c28395e3c1adc267ae47b89839fa1d,2023-04,0.058569,0.096441,0.010,1.090,-3.472222e-06,0.093433,1.040,0.5620,0.910571,-0.710,-0.4880,-0.735714
9424,75c28395e3c1adc267ae47b89839fa1d,2023-05,0.080780,0.114831,0.010,0.990,-1.008065e-05,0.121294,0.810,0.5940,0.804000,-0.680,-0.4400,-0.633143
9425,75c28395e3c1adc267ae47b89839fa1d,2023-06,0.081722,0.120115,0.010,1.060,1.388889e-05,0.125314,1.020,0.6900,1.015714,-0.940,-0.6540,-0.908857
9426,75c28395e3c1adc267ae47b89839fa1d,2023-07,0.063538,0.094514,0.020,0.960,-2.063482e-19,0.100543,0.870,0.5900,0.810000,-0.740,-0.4980,-0.664571
9427,75c28395e3c1adc267ae47b89839fa1d,2023-08,0.068155,0.110070,0.010,1.110,1.411290e-04,0.110670,1.010,0.7440,1.042571,-0.740,-0.5140,-0.732571
9428,75c28395e3c1adc267ae47b89839fa1d,2023-09,0.080024,0.122861,0.010,1.330,-3.125000e-05,0.125623,1.280,0.8240,1.231143,-1.030,-0.7220,-0.947714
9429,75c28395e3c1adc267ae47b89839fa1d,2023-10,0.096467,0.139454,0.010,1.590,-1.377688e-05,0.138716,1.480,0.9420,1.467143,-1.080,-0.7420,-1.067143
9430,75c28395e3c1adc267ae47b89839fa1d,2023-11,0.097229,0.139753,0.014,1.255,-2.083333e-06,0.134072,0.944,0.5898,0.846029,-0.855,-0.5802,-0.848086
9431,75c28395e3c1adc267ae47b89839fa1d,2023-12,0.101348,0.139267,0.020,1.124,-1.092070e-04,0.137833,0.905,0.5864,0.853800,-1.034,-0.6576,-0.961743
9432,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-01,0.117985,0.137858,0.008,1.183,1.041667e-05,0.155184,0.997,0.5322,0.758200,-1.038,-0.4066,-0.695171
9433,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-02,0.109020,0.132620,0.006,1.285,3.604911e-04,0.157457,1.084,0.4104,0.582714,-1.197,-0.4606,-0.765686
9434,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-03,0.103754,0.128048,0.006,1.131,-1.414651e-04,0.157260,1.016,0.4206,0.813029,-0.950,-0.4388,-0.741229
9435,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-04,0.104087,0.128412,0.006,1.127,-6.875000e-05,0.154480,0.990,0.4852,0.894914,-1.041,-0.4574,-0.820771
9436,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-05,0.097750,0.120817,0.006,0.927,-2.352151e-06,0.144253,0.848,0.3890,0.696200,-0.842,-0.3454,-0.622829
9437,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-06,0.090912,0.113316,0.005,0.912,4.513889e-06,0.133905,0.819,0.4008,0.581800,-0.702,-0.4458,-0.627086
9438,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-07,0.074805,0.101612,0.005,0.895,-2.956989e-05,0.116736,0.761,0.3720,0.685857,-0.838,-0.3966,-0.661657
9439,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-08,0.064460,0.099662,0.000,1.078,1.243280e-05,0.113450,1.025,0.5052,0.895914,-0.828,-0.3710,-0.647029
9440,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-09,0.080085,0.113378,0.005,1.052,2.534722e-05,0.137743,1.018,0.4930,0.622914,-0.906,-0.3892,-0.715657
9441,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-10,0.074448,0.096498,0.005,0.879,1.071909e-04,0.109872,0.669,0.3708,0.635229,-0.731,-0.3440,-0.547543
9442,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-11,0.105079,0.123822,0.006,1.090,-1.770833e-05,0.144794,1.022,0.4720,0.892429,-0.993,-0.4588,-0.848057
9443,75c80a5c33b3e24d9eaa35d30c3b7c99,2023-12,0.087497,0.111275,0.005,0.935,-1.199597e-04,0.143242,0.902,0.5166,0.828629,-0.838,-0.4188,-0.823229
9444,76159004fe9ce32c91c2546e1e7eeb9b,2023-01,0.123538,0.142621,0.020,1.130,-2.150538e-04,0.186896,1.090,0.5280,0.793714,-1.080,-0.5620,-0.870857
9445,76159004fe9ce32c91c2546e1e7eeb9b,2023-02,0.134025,0.154582,0.020,1.250,-1.488095e-05,0.199767,0.860,0.4480,0.611429,-1.210,-0.5380,-0.893714
9446,76159004fe9ce32c91c2546e1e7eeb9b,2023-03,0.132735,0.150898,0.020,1.000,1.680108e-04,0.195024,0.960,0.4160,0.636000,-0.950,-0.5000,-0.734286
9447,76159004fe9ce32c91c2546e1e7eeb9b,2023-04,0.123403,0.139371,0.020,0.760,3.472222e-06,0.186178,0.690,0.4040,0.581429,-0.720,-0.4180,-0.628000
9448,76159004fe9ce32c91c2546e1e7eeb9b,2023-05,0.121509,0.139704,0.020,0.910,1.008065e-05,0.186278,0.840,0.4060,0.577429,-0.770,-0.4100,-0.572000
9449,76159004fe9ce32c91c2546e1e7eeb9b,2023-06,0.142073,0.165858,0.020,0.950,-1.701389e-04,0.214170,0.920,0.5040,0.730571,-0.900,-0.4720,-0.710571
9450,76159004fe9ce32c91c2546e1e7eeb9b,2023-07,0.143216,0.158774,0.020,1.070,0.000649,0.195910,0.940,0.4900,0.704286,-0.910,-0.4620,-0.709714
9451,76159004fe9ce32c91c2546e1e7eeb9b,2023-08,0.166022,0.175430,0.020,1.170,0.000481,0.209642,0.870,0.5460,0.765143,-0.890,-0.5720,-0.854000
9452,76159004fe9ce32c91c2546e1e7eeb9b,2023-09,0.153997,0.162519,0.020,1.230,0.000278,0.196252,0.740,0.4020,0.630286,-1.160,-0.5200,-0.842857
9453,76159004fe9ce32c91c2546e1e7eeb9b,2023-10,0.157450,0.146186,0.020,1.050,0.000722,0.192991,0.950,0.4300,0.619714,-0.930,-0.4140,-0.585714
9454,76159004fe9ce32c91c2546e1e7eeb9b,2023-11,0.146181,0.146250,0.020,0.930,0.000365,0.194329,0.880,0.4500,0.628286,-0.860,-0.4120,-0.585143
9455,76159004fe9ce32c91c2546e1e7eeb9b,2023-12,0.145136,0.151964,0.020,1.250,0.000420,0.192280,1.200,0.4325,0.662571,-1.030,-0.4120,-0.703429
9456,762ed8e6766e6f247c99fcdf1a3927dd,2023-01,0.160356,0.231172,0.011,1.510,0.000007,0.313041,1.443,0.7788,1.337657,-1.493,-0.7174,-1.303000
9457,762ed8e6766e6f247c99fcdf1a3927dd,2023-02,0.159093,0.228002,0.016,1.711,-0.000379,0.312773,1.536,0.7592,1.175057,-1.687,-0.7712,-1.344829
9458,762ed8e6766e6f247c99fcdf1a3927dd,2023-03,0.164095,0.231877,0.016,1.397,-0.000098,0.316880,1.296,0.7518,1.289114,-1.350,-0.7594,-1.259743
9459,762ed8e6766e6f247c99fcdf1a3927dd,2023-04,0.179459,0.267841,0.015,1.695,-0.000064,0.344420,1.626,1.2694,1.709829,-1.601,-1.2602,-1.704914
9460,762ed8e6766e6f247c99fcdf1a3927dd,2023-05,0.101774,0.150245,0.015,1.597,-0.000228,0.202747,1.537,0.5676,1.087514,-1.545,-0.5924,-1.099971
9461,762ed8e6766e6f247c99fcdf1a3927dd,2023-06,0.082423,0.097936,0.015,0.953,0.000324,0.131398,0.888,0.3804,0.684600,-0.858,-0.3988,-0.666371
9462,762ed8e6766e6f247c99fcdf1a3927dd,2023-07,0.080759,0.096461,0.015,1.292,-0.000429,0.121876,1.082,0.5508,0.803943,-1.005,-0.4592,-0.809486
9463,762ed8e6766e6f247c99fcdf1a3927dd,2023-08,0.080553,0.090983,0.015,1.207,0.000013,0.120564,1.165,0.4314,0.670314,-1.148,-0.4144,-0.647943
9464,762ed8e6766e6f247c99fcdf1a3927dd,2023-09,0.085241,0.100267,0.015,1.119,0.000206,0.131857,1.063,0.5056,0.707800,-1.033,-0.4430,-0.634000
9465,762ed8e6766e6f247c99fcdf1a3927dd,2023-10,0.082064,0.096869,0.015,0.842,-0.000133,0.129478,0.749,0.3198,0.588743,-0.704,-0.3856,-0.547200
9466,762ed8e6766e6f247c99fcdf1a3927dd,2023-11,0.093752,0.115634,0.015,0.976,-0.000001,0.152827,0.921,0.4808,0.878229,-0.850,-0.4324,-0.808086
9467,762ed8e6766e6f247c99fcdf1a3927dd,2023-12,0.087327,0.106037,0.015,1.042,0.000174,0.137466,0.981,0.4138,0.734086,-0.917,-0.4366,-0.761343
9468,7637e0ec540ea20aeacfa3c15b5f53e5,2023-01,0.104378,0.140430,0.000,1.385,-0.000009,0.168933,1.348,0.4142,0.711657,-1.190,-0.3748,-0.646029
9469,7637e0ec540ea20aeacfa3c15b5f53e5,2023-02,0.104596,0.137784,0.013,1.124,0.000013,0.169366,1.073,0.4570,0.615257,-1.068,-0.4668,-0.759143
9470,7637e0ec540ea20aeacfa3c15b5f53e5,2023-03,0.101749,0.134470,0.013,0.971,0.000082,0.170003,0.900,0.4502,0.729629,-0.901,-0.4312,-0.721314
9471,7637e0ec540ea20aeacfa3c15b5f53e5,2023-04,0.099706,0.132083,0.013,1.049,-0.000046,0.165133,0.982,0.5160,0.893600,-1.001,-0.4564,-0.875686
9472,7637e0ec540ea20aeacfa3c15b5f53e5,2023-05,0.096814,0.130871,0.013,1.294,0.000006,0.167476,1.237,0.5644,0.807114,-0.935,-0.5830,-0.762400
9473,7637e0ec540ea20aeacfa3c15b5f53e5,2023-06,0.097951,0.115120,0.015,1.136,0.000065,0.151769,1.007,0.4684,0.776971,-1.073,-0.4874,-0.808686
9474,7637e0ec540ea20aeacfa3c15b5f53e5,2023-07,0.098336,0.110892,0.015,0.892,0.000366,0.142278,0.834,0.4208,0.705371,-0.737,-0.4122,-0.680257
9475,7637e0ec540ea20aeacfa3c15b5f53e5,2023-08,0.107708,0.116719,0.017,1.067,-1.226478e-04,0.152281,0.978,0.382200,0.726171,-0.920,-0.3734,-0.675457
9476,7637e0ec540ea20aeacfa3c15b5f53e5,2023-09,0.087122,0.107693,0.014,0.944,-1.631944e-05,0.133803,0.815,0.383000,0.542971,-0.884,-0.2976,-0.553314
9477,7637e0ec540ea20aeacfa3c15b5f53e5,2023-10,0.097397,0.126884,0.000,0.954,-1.948925e-05,0.153889,0.875,0.455000,0.709657,-0.854,-0.4780,-0.668000
9478,7637e0ec540ea20aeacfa3c15b5f53e5,2023-11,0.107909,0.138400,0.013,1.143,-1.319444e-05,0.171504,1.113,0.612400,0.993829,-0.972,-0.5738,-0.953371
9479,7637e0ec540ea20aeacfa3c15b5f53e5,2023-12,0.111867,0.141031,0.015,0.986,-8.736559e-06,0.170051,0.934,0.382200,0.723857,-0.949,-0.3832,-0.697971
9480,7641f39ed88947e87e4a715e87d1316c,2023-01,0.300921,0.275478,0.040,0.691,4.122984e-04,0.087577,0.614,0.473600,0.636886,-0.610,-0.4874,-0.660829
9481,7641f39ed88947e87e4a715e87d1316c,2023-02,0.305107,0.274084,0.040,0.703,1.239088e-19,0.086965,0.605,0.466600,0.627029,-0.614,-0.4898,-0.664657
9482,7641f39ed88947e87e4a715e87d1316c,2023-03,0.310388,0.278779,0.040,1.391,-3.125000e-04,0.093929,0.725,0.526600,0.772486,-0.620,-0.4786,-0.649457
9483,7641f39ed88947e87e4a715e87d1316c,2023-04,0.284893,0.270931,0.040,1.489,-1.038194e-04,0.089661,0.878,0.465200,0.816543,-0.603,-0.4806,-0.652457
9484,7641f39ed88947e87e4a715e87d1316c,2023-05,0.353460,0.357459,0.040,1.977,3.360215e-07,0.156323,1.142,0.623600,0.997743,-1.272,-0.8844,-1.198971
9485,7641f39ed88947e87e4a715e87d1316c,2023-06,0.490802,0.544810,0.040,2.469,8.923611e-05,0.228175,1.309,0.738800,1.134514,-1.731,-0.9454,-1.601400
9486,7641f39ed88947e87e4a715e87d1316c,2023-07,0.461270,0.542161,0.040,2.789,-8.568548e-05,0.248688,1.298,0.780000,1.163429,-1.677,-1.0174,-1.465029
9487,7641f39ed88947e87e4a715e87d1316c,2023-08,0.509410,0.610403,0.040,2.986,3.360215e-07,0.281472,1.922,1.398400,1.925429,-1.629,-1.0732,-1.531286
9488,7641f39ed88947e87e4a715e87d1316c,2023-09,0.429533,0.503817,0.040,2.612,3.472222e-07,0.215098,1.206,0.622000,1.052571,-1.740,-0.9374,-1.528371
9489,7641f39ed88947e87e4a715e87d1316c,2023-10,0.331933,0.362630,0.040,2.146,4.052419e-04,0.141922,0.789,0.482200,0.778371,-1.346,-0.8006,-1.198571
9490,7641f39ed88947e87e4a715e87d1316c,2023-11,0.312316,0.276395,0.040,0.662,-4.034722e-04,0.086423,0.609,0.470000,0.631714,-0.613,-0.4892,-0.663486
9491,7641f39ed88947e87e4a715e87d1316c,2023-12,0.296783,0.269509,0.040,0.704,3.387534e-07,0.086518,0.597,0.460400,0.618686,-0.602,-0.4796,-0.651029
9492,76767243fb8a00cb6867f689eaf7fff7,2023-01,0.348277,0.347159,0.025,2.515,-4.368280e-06,0.486874,2.295,1.265800,2.118257,-2.345,-1.2426,-2.123486
9493,76767243fb8a00cb6867f689eaf7fff7,2023-02,0.346929,0.369310,0.023,2.694,-7.142857e-05,0.508828,2.514,1.575600,2.172457,-2.575,-1.5064,-2.119543
9494,76767243fb8a00cb6867f689eaf7fff7,2023-03,0.310538,0.358718,0.000,2.909,7.762097e-04,0.491229,2.481,1.370600,2.383229,-2.681,-1.3314,-2.107400
9495,76767243fb8a00cb6867f689eaf7fff7,2023-04,0.281671,0.333151,0.023,3.035,-2.916667e-05,0.463023,3.002,1.555200,2.816343,-2.522,-1.3320,-2.289771
9496,76767243fb8a00cb6867f689eaf7fff7,2023-05,0.237959,0.312006,0.023,2.372,4.116263e-04,0.438314,1.898,1.040200,1.865657,-2.012,-1.1706,-2.057171
9497,76767243fb8a00cb6867f689eaf7fff7,2023-06,0.215559,0.281835,0.025,2.209,4.159722e-04,0.394476,2.130,1.037200,1.846800,-2.096,-1.1068,-1.974114
9498,76767243fb8a00cb6867f689eaf7fff7,2023-07,0.217792,0.282660,0.023,2.718,5.016801e-04,0.385323,2.653,1.225400,2.142400,-2.169,-1.0798,-1.862371
9499,76767243fb8a00cb6867f689eaf7fff7,2023-08,0.221245,0.287680,0.023,2.092,6.757392e-04,0.390744,1.988,1.064667,1.838771,-1.882,-0.9420,-1.870343
9500,76767243fb8a00cb6867f689eaf7fff7,2023-09,0.219204,0.290981,0.026,2.282,4.975694e-04,0.407847,1.959,1.018667,1.883600,-2.095,-1.0202,-1.966829
9501,76767243fb8a00cb6867f689eaf7fff7,2023-10,0.224915,0.312515,0.024,2.134,7.842742e-04,0.441476,2.007,1.099600,1.959971,-1.944,-1.0430,-1.964371
9502,76767243fb8a00cb6867f689eaf7fff7,2023-11,0.318609,0.334337,0.027,2.434,6.506944e-04,0.470277,1.976,1.119000,2.003343,-2.275,-1.0676,-2.019114
9503,76767243fb8a00cb6867f689eaf7fff7,2023-12,0.363785,0.354529,0.029,2.485,2.513441e-04,0.499842,2.195,1.319200,2.117343,-2.247,-1.4344,-2.117914
9504,7679460cc8f624fa90ad48b6086ff864,2023-01,0.075483,0.138693,0.004,1.214,-1.344086e-06,0.156244,1.199,0.588600,0.833343,-1.173,-0.5306,-0.866171
9505,7679460cc8f624fa90ad48b6086ff864,2023-02,0.051285,0.112862,0.004,1.076,-9.672619e-06,0.128720,0.824,0.625600,0.773514,-1.043,-0.6814,-0.972257
9506,7679460cc8f624fa90ad48b6086ff864,2023-03,0.080424,0.131334,0.004,1.042,-2.012769e-04,0.152155,1.000,0.531800,0.805943,-0.918,-0.4804,-0.742943
9507,7679460cc8f624fa90ad48b6086ff864,2023-04,0.102509,0.151791,0.004,0.920,6.944444e-06,0.150779,0.791,0.480400,0.756143,-0.760,-0.5302,-0.715543
9508,7679460cc8f624fa90ad48b6086ff864,2023-05,0.081293,0.128578,0.003,1.429,2.436156e-04,0.140488,0.776,0.582800,0.644029,-1.042,-0.5568,-0.791714
9509,7679460cc8f624fa90ad48b6086ff864,2023-06,0.046720,0.096497,0.003,1.002,-2.590278e-04,0.112764,0.812,0.507600,0.707857,-0.958,-0.4956,-0.821171
9510,7679460cc8f624fa90ad48b6086ff864,2023-07,0.039265,0.091597,0.004,1.285,-1.008065e-06,0.109822,1.076,0.550600,0.849714,-1.230,-0.7352,-1.263000
9511,7679460cc8f624fa90ad48b6086ff864,2023-08,0.029024,0.073084,0.001,0.870,-1.075269e-05,0.088578,0.860,0.376400,0.674514,-0.845,-0.3868,-0.655657
9512,7679460cc8f624fa90ad48b6086ff864,2023-09,0.011160,0.045298,0.000,0.547,1.458333e-05,0.055412,0.546,0.196200,0.391543,-0.509,-0.1820,-0.354714
9513,7679460cc8f624fa90ad48b6086ff864,2023-10,0.023403,0.062659,0.000,0.934,5.712366e-06,0.080683,0.929,0.429400,0.742057,-0.909,-0.4022,-0.698486
9514,7679460cc8f624fa90ad48b6086ff864,2023-11,0.029450,0.061310,0.002,0.536,1.388889e-06,0.071884,0.528,0.228400,0.368057,-0.524,-0.2126,-0.498829
9515,7679460cc8f624fa90ad48b6086ff864,2023-12,0.027953,0.065480,0.000,0.620,-5.806011e-06,0.080073,0.607,0.306200,0.582057,-0.606,-0.2336,-0.591886
9516,76caeb45307fc13f31eecc88524b04ca,2023-01,0.075682,0.116801,0.005,1.171,6.048387e-06,0.147744,0.924,0.496400,0.834343,-0.924,-0.5894,-0.822771
9517,76caeb45307fc13f31eecc88524b04ca,2023-02,0.082080,0.125689,0.005,1.224,-1.424851e-04,0.164100,1.204,0.678000,1.080143,-1.141,-0.5374,-1.009771
9518,76caeb45307fc13f31eecc88524b04ca,2023-03,0.085718,0.128128,0.005,1.218,3.360215e-06,0.164078,1.139,0.545400,0.914257,-0.943,-0.4836,-0.850743
9519,76caeb45307fc13f31eecc88524b04ca,2023-04,0.083748,0.128018,0.005,1.102,4.513889e-06,0.170734,1.020,0.461400,0.927229,-1.010,-0.5356,-0.832600
9520,76caeb45307fc13f31eecc88524b04ca,2023-05,0.074251,0.115143,0.005,0.926,4.368280e-06,0.147631,0.881,0.516800,0.838800,-0.872,-0.4384,-0.832886
